reaction,gene,name,our_name,GLC_BATCH_mu=0.6_H,real_prot,pred_prot,kcat_Density,absolute_error,square_error,root_square_error,error
NNATr,b0639,nadD,ECDH1ME8569_0608,2.2452753401495388e-07,0.22452753401495387,0.08354801075332471,0.0008706128832171868,0.14097952326162916,0.019875225979076237,0.14097952326162916,0.14097952326162916
NNDPR,b0109,nadC,ECDH1ME8569_0103,6.739613392715514e-07,0.6739613392715514,0.07578845800292935,0.0009066691911095642,0.5981728812686221,0.3578107958852051,0.5981728812686221,0.5981728812686221
OCTDPS,b3187,ispB,ECDH1ME8569_3076,7.370863494625745e-07,0.7370863494625745,0.07638871031343322,0.0009090172907797675,0.6606976391491413,0.43652137037724886,0.6606976391491413,0.6606976391491413
OGMEACPR,b1093,fabG,ECDH1ME8569_1028,5.6852260662193185e-06,5.685226066219318,0.0002294015433749833,0.00027272540765737224,5.684996664675944,32.319187077376604,5.684996664675944,5.684996664675944
OGMEACPS,b1091,fabH,ECDH1ME8569_1026,3.0173048494154176e-06,3.0173048494154178,0.0002294015433749833,0.0006530993867978194,3.0170754478720427,9.102744258152287,3.0170754478720427,3.0170754478720427
OHPBAT,b0907,serC,ECDH1ME8569_0858,1.1960560686817822e-05,11.960560686817821,0.013033952193802044,5.739921952387263e-05,11.94752673462402,142.7433950745557,11.94752673462402,11.94752673462402
OMPDC,b1281,pyrF,ECDH1ME8569_1222,2.8674797518942317e-06,2.8674797518942317,31.78106962642586,0.00077374300724906,28.91358987453163,835.9956794326181,28.91358987453163,-28.91358987453163
OPHHX,b3835,ubiB,ECDH1ME8569_3714,6.497241700410439e-08,0.06497241700410439,0.018105768039121263,0.0008501430686133034,0.046866648964983125,0.0021964827852069537,0.046866648964983125,0.046866648964983125
OPMEACPR,b1093,fabG,ECDH1ME8569_1028,5.6852260662193185e-06,5.685226066219318,0.00023700128544252116,0.0002727254352513915,5.684989064933876,32.31910066841775,5.684989064933876,5.684989064933876
OPMEACPS,b2323,fabB,ECDH1ME8569_2261,1.6730102582075844e-05,16.730102582075844,0.0003404398280641751,1.302736384089301e-05,16.72976214224778,279.884941336187,16.72976214224778,16.72976214224778
P5CR,b0386,proC,ECDH1ME8569_0372,1.832651767422726e-06,1.832651767422726,10.032407917506996,0.0008887266296405664,8.19975615008427,67.2360009208448,8.19975615008427,-8.19975615008427
PANTS,b0133,panC,ECDH1ME8569_0127,2.3836102374647256e-06,2.3836102374647257,0.03762883135173088,0.0007670565146742655,2.345981406112995,5.503628757827904,2.345981406112995,2.345981406112995
