,kcat,data_type,MW,kcat_MW
CYTDK2,71.876025,Other_species,24353,10625.12585718392
DCAtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DCMPtex_num1,1976.6601861297006,fill,38922,182826.59344501625
CYTDt2pp_copy1_num1,1976.6601861297006,fill,43476,163675.97456221643
CYTDt2pp_copy2,1976.6601861297006,fill,46140,154225.7622467907
CYTDtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DCTPD,3.47,Other_species,21249,587.8864887759424
DCYTD,4.383333333333333,Other_species,31540,500.31705770450213
DCYTt2pp_num1,1976.6601861297006,fill,43476,163675.97456221643
DCYTtex,1976.6601861297006,fill,33589,211854.37703018615
DDCAtexi,1976.6601861297006,fill,48542,146594.2208822653
CYTK1,124.9,Other_species,24746,18170.20932675988
CYTK2,51.74,Other_species,24746,7527.034672270266
D_LACt2pp_num1,1976.6601861297006,fill,59168,120267.31797706398
D_LACtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DAAD,0.74,Other_species,47607,55.958157413825695
DDGALK,4.6,Other_species,31374,527.8255880665519
DDGLCNt2rpp,1976.6601861297006,fill,33669,211350.9955765518
DDGLCNtex_num1,1976.6601861297006,fill,39333,180916.19429148355
DDGLK,17.772,Other_species,33962,1883.8466521406276
DDPA_num1,2.502,Other_species,38804,232.12039995876714
DADA,53.11358976923077,Other_species,36397,5253.425369377443
DADK_copy1,337.09063,Other_species,23586,51451.126430933604
DADNt2pp_num1,1976.6601861297006,fill,46389,153397.93205429998
DADNtex,1976.6601861297006,fill,33589,211854.37703018615
DDPGALA,34.8,Other_species,21391,5856.668692440745
DGK1,139.08,Other_species,23593,21221.887848090537
DAGK120,1976.6601861297006,fill,13245,537257.581734007
DGMPtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DGSNt2pp,1976.6601861297006,fill,46389,153397.93205429998
DGSNtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DHACOAH,1111.9,Other_species,27237,146963.3219517568
DAGK140,1976.6601861297006,fill,13245,537257.581734007
DAGK141,1976.6601861297006,fill,13245,537257.581734007
DAGK160,10.403333333333332,Other_species,13245,2827.6330690826726
DAGK161,1976.6601861297006,fill,13245,537257.581734007
DAGK180,1976.6601861297006,fill,13245,537257.581734007
DHAD1,14.895461538461538,Other_species,65532,818.2820841491414
DHAD2,14.895461538461538,Other_species,65532,818.2820841491414
DHAPT,4.833333,Other_species,184977.0,94.06574222741204
DHAtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DHBD,17.339363636363636,Other_species,26250,2377.9698701298703
DHBS,3.2121666666666666,Other_species,59112,195.62525375558263
DAGK181,1976.6601861297006,fill,13245,537257.581734007
DALAt2pp,1976.6601861297006,fill,51660,137746.35443412547
DALAtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DAMPtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DAPAL,58.498875,Other_species,43328,4860.504754431315
DAPDC,24.521428571428572,Other_species,46177,1911.712386191023
DAPE,98.44,Other_species,30209,11731.073521136086
DAPtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DASYN120,8.92,Other_species,31454,1020.9194379093279
DHCINDO,22.72,Other_species,34196,2391.8586969236167
DASYN140,8.92,Other_species,31454,1020.9194379093279
DHDPS,1976.6601861297006,fill,31270,227565.61145081298
AGt3,1976.6601861297006,fill,221533.0,32121.519909299845
DHFR_num1,7.1,Other_species,26348,970.092606649461
DHFS,0.4166667,Other_species,45406,33.03528432365767
AHCYSNS,1.554294,Other_species,24354,229.75521064301554
DHPPDA2,6.166667,Other_species,40338,550.3495760821063
DHPS2,0.042133333333333335,Other_species,30615,4.954434100930916
DHMPTR,1976.6601861297006,fill,26348,270076.5397778549
DHNCOAS,1976.6601861297006,fill,31633,224954.21458814916
DHNCOAT,1976.6601861297006,fill,15562,457266.2042196968
DHNPA2r,0.34526666666666667,Other_species,13620,91.25991189427313
DHNPTE,1976.6601861297006,fill,13620,522465.2474351632
DHPTDNR,20.0,Other_species,23905,3011.92219201004
DHPTDNRN,152.75,Other_species,23905,23003.555741476677
DHQS,6.5,Other_species,38881,601.8363725212829
DHORD2,1976.6601861297006,fill,36775,193500.38531793127
DHORD5,1976.6601861297006,fill,36775,193500.38531793127
DHQTi,64.12818181818182,Other_species,27467,8405.048041120419
AICART,5.0,Other_species,57329,313.97721920842855
DIMPtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DINSt2pp,1976.6601861297006,fill,46389,153397.93205429998
DHORTS,1.605,Other_species,38827,148.81396966028794
AIRC2,15.364999999999998,Other_species,39461,1401.7384252806567
DINStex_num1,1976.6601861297006,fill,38922,182826.59344501625
DKGLCNR1_num1,1976.6601861297006,fill,29437,241735.79746804776
AIRC3,13.899999999999999,Other_species,17780,2814.3982002249713
DKGLCNR2x,1976.6601861297006,fill,35396,201039.00638679293
DKGLCNR2y,27.85,Other_species,35396,2832.5234489772856
DURItex,1976.6601861297006,fill,33589,211854.37703018615
DUTPDP_num1,15.15,Other_species,16155,3376.0445682451254
DXPRIi,3.5300000000000002,Other_species,43388,292.89204388310134
DMATT,0.7394000000000001,Other_species,32160,82.76865671641791
DMPPS,2.64,Other_species,34775,273.2997843278217
DXPS,6.82,Other_species,67617,363.103953147877
AKGDH,13.8,Other_species,199761.0,248.69719314580925
E4PD_num1,43.36666666666667,Other_species,37299,4185.6350036194
DMSOR1,1976.6601861297006,fill,233043.0,30535.037182266457
DMSOtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DMStex_num1,1976.6601861297006,fill,38922,182826.59344501625
EAR121x,16.7125,Other_species,27864,2159.237726098191
AKGt2rpp,1976.6601861297006,fill,47052,151236.43352178275
DNTPPA_num1,4.10015,Other_species,14927,988.8483955248878
DOPAtex_num1,1976.6601861297006,fill,38922,182826.59344501625
EAR121y,130.2,Other_species,27864,16821.705426356588
EAR141x,16.7125,Other_species,27864,2159.237726098191
EAR141y,130.2,Other_species,27864,16821.705426356588
EAR160x,16.7125,Other_species,27864,2159.237726098191
DOXRBCNtex_num1,1976.6601861297006,fill,41220,172634.07739124022
DOXRBCNtpp,1976.6601861297006,fill,208985.0,34050.179056233326
AKGtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DPCOAK,5.48635,Other_species,22622,873.0819556184246
DPR_num1,20.302857142857142,Other_species,33871,2157.9016183249896
DRPA,134.3,Other_species,27734,17432.75402033605
DSBAO1,1976.6601861297006,fill,43247.0,164542.66585120175
DSBAO2,1976.6601861297006,fill,43247.0,164542.66585120175
EAR160y,130.2,Other_species,27864,16821.705426356588
EAR161x,16.7125,Other_species,27864,2159.237726098191
EAR161y,130.2,Other_species,27864,16821.705426356588
EAR180x,16.7125,Other_species,27864,2159.237726098191
EAR180y,130.2,Other_species,27864,16821.705426356588
EAR181x,16.7125,Other_species,27864,2159.237726098191
DSBCGT,1976.6601861297006,fill,25622,277729.16517316847
DSBDR_num1,1976.6601861297006,fill,77350.0,91997.11273518969
EAR181y,130.2,Other_species,27864,16821.705426356588
ALAALAD,96.58565,Other_species,21213,16391.285532456513
DSBGGT,1976.6601861297006,fill,27495,258809.84433776766
DSERDHr,1976.6601861297006,fill,27249,261146.3418865618
DSERt2pp,1976.6601861297006,fill,51660,137746.35443412547
DSERtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DTARTD,13.55,Other_species,60299,808.9686396125973
DTMPK,7.381,Other_species,23783,1117.2518185258377
DTMPtex_num1,1976.6601861297006,fill,38922,182826.59344501625
ALAALAabcpp_num1,1976.6601861297006,fill,197678.0,35997.818017517995
DUMPtex_num1,1976.6601861297006,fill,38922,182826.59344501625
DURADx,0.65,Other_species,89398.0,26.175082216604398
DURIK1,3.141,Other_species,23457,482.0565289678987
DURIPP_num1,12.95,Other_species,47207,987.5654034359311
DURIt2pp_num1,1976.6601861297006,fill,46389,153397.93205429998
ECA4COLIPAabctex,1976.6601861297006,fill,148608.0,47884.209935312516
ECA4OALpp,1976.6601861297006,fill,46878,151797.7872363779
ECAP1pp,1976.6601861297006,fill,91006.0,78192.39028269479
ECAP2pp,1976.6601861297006,fill,91006.0,78192.39028269479
ECAP3pp,1976.6601861297006,fill,91006.0,78192.39028269479
ECAtpp,1976.6601861297006,fill,44960,158273.5024481077
ECOAH1_num1,1003.9,Other_species,79594,45405.93512073775
ALAALAr_num1,11.998146,Other_species,32840,1315.265700365408
ECOAH2_num1,1111.9,Other_species,79594,50290.7254315652
ECOAH3_num1,1111.9,Other_species,79594,50290.7254315652
ECOAH4_num1,1111.9,Other_species,79594,50290.7254315652
FCI,0.1055,Other_species,64977,5.845145205226465
ECOAH5_num1,1111.9,Other_species,79594,50290.7254315652
ECOAH6_num1,1111.9,Other_species,79594,50290.7254315652
ECOAH7_num1,1111.9,Other_species,79594,50290.7254315652
ECOAH8_num1,1111.9,Other_species,79594,50290.7254315652
EDA,55.95689230769231,Other_species,22284,9039.885671678887
EDTXS1,131.0,Other_species,35407,13319.400118620611
ENTCS,1976.6601861297006,fill,23259,305945.08233659755
ENTERES2,1976.6601861297006,fill,45652,155874.36848477443
EPMEACPR,130.2,Other_species,27864,16821.705426356588
ETHAAL,128.84427272727274,Other_species,81185.0,5713.363082074052
ETHAtex_num1,1976.6601861297006,fill,38922,182826.59344501625
ETHSO3abcpp,1976.6601861297006,fill,91221.0,78008.09758791202
ETHSO3tex_num1,1976.6601861297006,fill,38922,182826.59344501625
EDTXS3,1976.6601861297006,fill,35493,200489.58020079797
EGMEACPR,130.2,Other_species,27864,16821.705426356588
ENLIPAabctex,1976.6601861297006,fill,148608.0,47884.209935312516
ENO,48.008594736842106,Other_species,45655,3785.5862677172618
ETOHtex_num1,1976.6601861297006,fill,38922,182826.59344501625
F6PP,1976.6601861297006,fill,30413,233978.1235020196
F6Pt6_2pp,1976.6601861297006,fill,50607,140612.4976795092
F6Ptex_num1,1976.6601861297006,fill,38922,182826.59344501625
FEENTERtonex,1976.6601861297006,fill,150015.0,47435.100957017115
FEENTERtpp,1976.6601861297006,fill,43282,164409.6083837836
FEOXAMR1,1976.6601861297006,fill,30113,236309.1246327806
FCLPA_num1,19.3,Other_species,23222,2991.9903539746792
FEOXAMR2,1976.6601861297006,fill,30113,236309.1246327806
FEOXAMR3,1976.6601861297006,fill,30113,236309.1246327806
FA140ACPHi,7.696470588235294,Other_species,22961,1206.711123977486
FA141ACPHi,7.696470588235294,Other_species,22961,1206.711123977486
FA160ACPHi,7.696470588235294,Other_species,22961,1206.711123977486
FA161ACPHi,7.696470588235294,Other_species,22961,1206.711123977486
FACOAE100,55.438235294117646,Other_species,31966,6243.435120403664
FACOAE120,55.438235294117646,Other_species,31966,6243.435120403664
FEOXAMabcpp,1976.6601861297006,fill,132307.0,53783.826026339666
FEOXAMtonex,1976.6601861297006,fill,150090.0,47411.39762853569
FEROpp,308.534000323,Other_species,56556,19639.338021833224
FACOAE140,55.438235294117646,Other_species,31966,6243.435120403664
FACOAE141,1976.6601861297006,fill,31966,222610.79490918232
FACOAE160,55.438235294117646,Other_species,31966,6243.435120403664
FESR,1976.6601861297006,fill,24883,285977.44122762216
FACOAE161,1976.6601861297006,fill,31966,222610.79490918232
FACOAE180,55.438235294117646,Other_species,31966,6243.435120403664
FACOAE181,1976.6601861297006,fill,31966,222610.79490918232
FHL_num1,1976.6601861297006,fill,467573.0,15218.964033566785
FLDR2_num1,1976.6601861297006,fill,47488.0,149847.8914687273
FACOAE60,1976.6601861297006,fill,31966,222610.79490918232
FACOAE80,1976.6601861297006,fill,31966,222610.79490918232
FLVR_num1,31.032688888888888,Other_species,26242,4257.209054187943
FDH4pp_num1,1976.6601861297006,fill,170669.0,41694.60575773528
FLVRx,35.41255,Other_species,26242,4858.058836978889
FMETTRS,16.34395,Other_species,34168,1722.0270428471083
FMNAT,0.027325882352941176,Other_species,34734,2.8321868045888245
FMNRx_num1,48.95804,Other_species,21253,8292.897190984802
FMNRx2_num1,20.425,Other_species,26242,2801.9967990244645
FACOAL100t2pp_num1,1976.6601861297006,fill,62332,114162.49550899894
FACOAL120t2pp_num1,1976.6601861297006,fill,62759,113385.75614759512
FACOAL140t2pp_num1,1976.6601861297006,fill,62759,113385.75614759512
FACOAL141t2pp_num1,1976.6601861297006,fill,62759,113385.75614759512
FACOAL160t2pp_num1,1976.6601861297006,fill,62759,113385.75614759512
FACOAL161t2pp_num1,1976.6601861297006,fill,62332,114162.49550899894
FACOAL180t2pp_num1,1976.6601861297006,fill,62759,113385.75614759512
FOMETRi,15.391666666666666,Other_species,21105,2625.4442075337597
FORCT,4.65,Other_species,45828,365.2788688138256
FORt2pp_num1,1976.6601861297006,fill,30991,229614.2967334685
FACOAL181t2pp_num1,1976.6601861297006,fill,62332,114162.49550899894
FACOAL60t2pp_num1,1976.6601861297006,fill,62332,114162.49550899894
FORtex_num1,1976.6601861297006,fill,38922,182826.59344501625
FORtppi_num1,1976.6601861297006,fill,30991,229614.2967334685
FACOAL80t2pp_num1,1976.6601861297006,fill,62332,114162.49550899894
FDH5pp_num1,1976.6601861297006,fill,170570.0,41718.80559340401
FADRx,51.26094545454546,Other_species,26242,7032.215670923088
FADRx2,30.055745454545455,Other_species,130268.0,830.6006358918817
FALDH2,4509.76525,Other_species,39359,412489.0088670952
FRD2,1976.6601861297006,fill,121217.0,58704.44467415397
FRULYSDG,1976.6601861297006,fill,38569,184499.90069918646
FRULYSE,1976.6601861297006,fill,31169,228303.01485664994
FRULYSK,1976.6601861297006,fill,28332,251163.93724646769
FALDtex_num1,1976.6601861297006,fill,38922,182826.59344501625
FBA_num1,17.791176470588237,Other_species,38109,1680.6590383929688
FBA3,16.6515,Other_species,39147,1531.289754004138
FBP_num1,19.46896551724138,Other_species,35852,1954.9335005597725
FRULYSt2pp,1976.6601861297006,fill,47577,149567.57824299394
FRULYStex_num1,1976.6601861297006,fill,38922,182826.59344501625
FRUURt2rpp,1976.6601861297006,fill,47138,150960.5131755043
FRUURtex_num1,1976.6601861297006,fill,38922,182826.59344501625
FDMO,0.8275,Other_species,41736,71.37722829212191
FRUpts2pp,1976.6601861297006,fill,166320.0,42784.852513629885
FRUptspp,1976.6601861297006,fill,169848.0,41896.146378331934
FRUtex_num1,1976.6601861297006,fill,38922,182826.59344501625
FUCtex_num1,1976.6601861297006,fill,38922,182826.59344501625
FUCtpp,1976.6601861297006,fill,47545,149668.24419112256
FUM_num1,603.5117647058823,Other_species,60299,36031.15064828897
FUMt2_2pp,1976.6601861297006,fill,45436,156615.3858188864
FDMO2,0.8275,Other_species,41736,71.37722829212191
FUMt2_3pp_num1,1976.6601861297006,fill,45751,155537.07394520167
FUMtex_num1,1976.6601861297006,fill,38922,182826.59344501625
FUSAtex_num1,1976.6601861297006,fill,41220,172634.07739124022
FUSAtpp,1976.6601861297006,fill,208985.0,34050.179056233326
G1PACT,589.2020714285715,Other_species,49190,43121.1111433799
G1PPpp,131.0,Other_species,45683,10323.315018715934
G6Pt6_2pp,1976.6601861297006,fill,50607,140612.4976795092
G6Ptex_num1,1976.6601861297006,fill,38922,182826.59344501625
GAL1Ptex_num1,1976.6601861297006,fill,38922,182826.59344501625
G1PTT_num1,12.457142857142857,Other_species,32694,1371.6802558791915
G1Ptex_num1,1976.6601861297006,fill,38922,182826.59344501625
GALBDtex_num1,1976.6601861297006,fill,38922,182826.59344501625
FDMO3,1976.6601861297006,fill,41736,170499.72853332668
GALCTD,22.0,Other_species,56402,1404.2055246267862
GALCTND,1.08,Other_species,42523,91.43287162241612
G1SAT,0.51,Other_species,45366,40.470837190847774
G3PAT120,0.029745,Other_species,100021.0,1.0705951750132472
GALCTNLt2pp,1976.6601861297006,fill,49440,143931.56695119178
GALCTNLtex_num1,1976.6601861297006,fill,40368,176277.66225889124
GALCTNt2pp,1976.6601861297006,fill,47077,151156.12018749968
G3PAT140,0.029745,Other_species,100021.0,1.0705951750132472
G3PAT141,0.029745,Other_species,100021.0,1.0705951750132472
FDMO4,0.8275,Other_species,41736,71.37722829212191
G3PAT160,0.029745,Other_species,100021.0,1.0705951750132472
GALCTNtex_num1,1976.6601861297006,fill,38922,182826.59344501625
GALCTt2rpp_num1,1976.6601861297006,fill,49142,144804.37650211473
GALCTtex_num1,1976.6601861297006,fill,38922,182826.59344501625
GALKr_num1,30.7225,Other_species,47344,2336.114396755661
GALM2pp,7460.75,Other_species,38190,703291.4375490966
GALS3,455.246,Other_species,50657,32352.59885109659
G3PAT161,0.029745,Other_species,100021.0,1.0705951750132472
G3PAT180,0.029745,Other_species,100021.0,1.0705951750132472
G3PAT181,0.029745,Other_species,100021.0,1.0705951750132472
G3PCabcpp,1976.6601861297006,fill,152737.0,46589.737064803696
G3PCtex_num1,1976.6601861297006,fill,38922,182826.59344501625
GALT1,1976.6601861297006,fill,40826,174300.11928836824
GALTptspp,1976.6601861297006,fill,137953.0,51582.616326335214
G3PD5_num1,1976.6601861297006,fill,148423.0,47943.89461247194
GALTtex_num1,1976.6601861297006,fill,38922,182826.59344501625
G3PD6,1976.6601861297006,fill,148423.0,47943.89461247194
GALURt2rpp,1976.6601861297006,fill,46892,151752.46673349233
FDMO6,1976.6601861297006,fill,41736,170499.72853332668
GALURtex_num1,1976.6601861297006,fill,38922,182826.59344501625
GALUi,320.312,Other_species,32942,35004.650598020766
G3PD7,33.3,Other_species,148423.0,807.6915302884323
G3PEabcpp,1976.6601861297006,fill,152737.0,46589.737064803696
G3PEtex_num1,1976.6601861297006,fill,39333,180916.19429148355
G3PGabcpp,1976.6601861297006,fill,152737.0,46589.737064803696
GALt2pp,1976.6601861297006,fill,50983,139575.47947486263
GALtex_num1,1976.6601861297006,fill,38922,182826.59344501625
GAM6Pt6_2pp,1976.6601861297006,fill,50607,140612.4976795092
GAMAN6Ptex_num1,1976.6601861297006,fill,38922,182826.59344501625
G3PGtex_num1,1976.6601861297006,fill,38922,182826.59344501625
G3PIabcpp,1976.6601861297006,fill,152737.0,46589.737064803696
G3PItex_num1,1976.6601861297006,fill,38922,182826.59344501625
GAMptspp,1976.6601861297006,fill,166320.0,42784.852513629885
GAMtex_num1,1976.6601861297006,fill,38922,182826.59344501625
G3PSabcpp,1976.6601861297006,fill,152737.0,46589.737064803696
FE2abcpp,1976.6601861297006,fill,84474,84238.66124567231
G3PStex_num1,1976.6601861297006,fill,38922,182826.59344501625
G3PT,104.19268292682926,Other_species,30413,12333.333066010762
GAPD,82.655,Other_species,35532,8374.366767983789
GARFT,6.3756,Other_species,23238,987.6994577846631
GBBTNtex_num1,1976.6601861297006,fill,38922,182826.59344501625
G6PDA,228.9125,Other_species,29774,27678.007657687915
G6PDH2r,212.26,Other_species,55704,13717.794054286946
GDPDPK_num1,73.0,Other_species,83876,3133.1966235872
FE2t2pp,1976.6601861297006,fill,44194,161016.80477139255
GDPMNH,1976.6601861297006,fill,18273,389425.74673381064
GDPTPDP,2.2640000000000002,Other_species,79342,102.72491240452725
GDPtex_num1,1976.6601861297006,fill,41220,172634.07739124022
GGPTRCO,1976.6601861297006,fill,47170,150858.10197301087
FE2t3pp,1976.6601861297006,fill,32927,216113.72642715467
GGPTRCS,5.94,Other_species,53177,402.12873986874024
