reaction_id,name,reversible,dG_reaction,source
R_DHNPA2r,Dihydroneopterin aldolase reversible,True,0,calculated_from_formation_energies
R_DHNPTE,Dihydroneopterin epimerase,True,0,calculated_from_formation_energies
R_DHPTDCs2,"4,5-dihydroxy-2,3-pentanedione cyclization (spontaneous)",False,0,calculated_from_formation_energies
R_DHPTDNR,Dihydropteridine reductase,False,0,calculated_from_formation_energies
R_DHPTDNRN,Dihydropteridine reductase (NADH),False,0,calculated_from_formation_energies
R_DHPTPE,Dihydroneopterin triphosphate 2'-epimerase,True,0,calculated_from_formation_energies
R_DHQS,3-dehydroquinate synthase,False,0,calculated_from_formation_energies
R_DHORD2,Dihydoorotic acid dehydrogenase (quinone8),False,0,calculated_from_formation_energies
R_DHORD5,Dihydroorotic acid (menaquinone-8),False,0,calculated_from_formation_energies
R_DHORDfum,Fumarate dependent DHORD,False,0,calculated_from_formation_energies
R_DHQTi,"3-dehydroquinate dehydratase, irreversible",False,0,calculated_from_formation_energies
R_AICART,Phosphoribosylaminoimidazolecarboxamide formyltransferase,True,0,calculated_from_formation_energies
R_DIMPtex,DIMP transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_DINSt2pp,Deoxyinosine transport in via proton symport (periplasm),False,0,calculated_from_formation_energies
R_DHORTS,Dihydroorotase,True,0,calculated_from_formation_energies
R_MLDEP2pp,"Murein L,D-endopeptidase (murein5px3p) (periplasm)",False,0,calculated_from_formation_energies
R_AIRC2,Phosphoribosylaminoimidazole carboxylase,False,0,calculated_from_formation_energies
R_DINStex,Deoxyinosine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_DKGLCNR1,"2,5-diketo-D-gluconate reductase",False,0,calculated_from_formation_energies
R_AIRC3,Phosphoribosylaminoimidazole carboxylase (mutase rxn),True,0,calculated_from_formation_energies
R_DKGLCNR2x,"2,5-diketo-D-gluconate reductase (NADH)",False,0,calculated_from_formation_energies
R_DKGLCNR2y,"2,5-diketo-D-gluconate reductase (NADPH)",False,0,calculated_from_formation_energies
R_DURItex,Deoxyuridine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_DUTPDP,DUTP diphosphatase,False,0,calculated_from_formation_energies
R_DXPRIi,1-deoxy-D-xylulose reductoisomerase,False,0,calculated_from_formation_energies
R_DMATT,Dimethylallyltranstransferase,False,0,calculated_from_formation_energies
R_DMPPS,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp),False,0,calculated_from_formation_energies
R_DXPS,1-deoxy-D-xylulose 5-phosphate synthase,False,0,calculated_from_formation_energies
R_AKGDH,2-Oxogluterate dehydrogenase,False,0,calculated_from_formation_energies
R_DXYLK,1-Deoxy-D-xylulose kinase,False,0,calculated_from_formation_energies
R_E4PD,Erythrose 4-phosphate dehydrogenase,True,0,calculated_from_formation_energies
R_EAR100x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C10:0),False,0,calculated_from_formation_energies
R_EAR100y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C10:0),False,0,calculated_from_formation_energies
R_EAR120x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:0),False,0,calculated_from_formation_energies
R_DMQMT,3-Dimethylubiquinonol 3-methyltransferase,False,0,calculated_from_formation_energies
R_DMSOR1,Dimethyl sulfoxide reductase (Menaquinol 8),False,0,calculated_from_formation_energies
R_DMSOtex,Dimethyl sulfoxide transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_DMSOtpp,Dimethyl sulfoxide transport via diffusion (periplasm),True,0,calculated_from_formation_energies
R_DMStex,Dimethyl sulfide transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_EAR120y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:0),False,0,calculated_from_formation_energies
R_EAR121x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C12:1),False,0,calculated_from_formation_energies
R_DNMPPA,Dihydroneopterin monophosphate dephosphorylase,False,0,calculated_from_formation_energies
R_AKGt2rpp,2-oxoglutarate reversible transport via symport (periplasm),True,0,calculated_from_formation_energies
R_DNTPPA,Dihydroneopterin triphosphate pyrophosphatase,False,0,calculated_from_formation_energies
R_DOGULNR,"2,3 dioxo-L-gulonate reductase",False,0,calculated_from_formation_energies
R_DOPAtex,Dopamine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_EAR121y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C12:1),False,0,calculated_from_formation_energies
R_EAR140x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:0),False,0,calculated_from_formation_energies
R_EAR140y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:0),False,0,calculated_from_formation_energies
R_EAR141x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:1),False,0,calculated_from_formation_energies
R_EAR141y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:1),False,0,calculated_from_formation_energies
R_EAR160x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:0),False,0,calculated_from_formation_energies
R_DOXRBCNtex,Doxorubicin transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_DOXRBCNtpp,Doxorubicin transport via TolC system,False,0,calculated_from_formation_energies
R_AKGtex,Alpha-ketoglutarate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_DPCOAK,Dephospho-CoA kinase,False,0,calculated_from_formation_energies
R_DPR,2-dehydropantoate 2-reductase,False,0,calculated_from_formation_energies
R_DRPA,Deoxyribose-phosphate aldolase,False,0,calculated_from_formation_energies
R_DSBAO1,DsbA protein reoxidation reaction (aerobic),False,0,calculated_from_formation_energies
R_DSBAO2,DsbA protein reoxidation reaction (anaerobic),False,0,calculated_from_formation_energies
R_EAR160y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:0),False,0,calculated_from_formation_energies
R_EAR161x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C16:1),False,0,calculated_from_formation_energies
R_EAR161y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:1),False,0,calculated_from_formation_energies
R_EAR180x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:0),False,0,calculated_from_formation_energies
R_EAR180y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:0),False,0,calculated_from_formation_energies
R_EAR181x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:1),False,0,calculated_from_formation_energies
R_DSBCGT,DsbC:glutathione thiotransferase,False,0,calculated_from_formation_energies
R_DSBDR,DsbD reductase,False,0,calculated_from_formation_energies
R_EAR181y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:1),False,0,calculated_from_formation_energies
R_ALAALAD,D-alanine-D-alanine dipeptidase,False,0,calculated_from_formation_energies
R_EAR40x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C4:0),False,0,calculated_from_formation_energies
R_EAR40y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0),False,0,calculated_from_formation_energies
R_EAR60x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C6:0),False,0,calculated_from_formation_energies
R_DSBGGT,DsbG:glutathione thiotransferase,False,0,calculated_from_formation_energies
R_DSERDHr,D-serine dehydrogenase,True,0,calculated_from_formation_energies
R_DSERt2pp,D-serine transport in via proton symport (periplasm),False,0,calculated_from_formation_energies
R_DSERtex,D-serine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_DTARTD,D(-)-tartrate dehydratase,False,0,calculated_from_formation_energies
R_DTMPK,DTMP kinase,True,0,calculated_from_formation_energies
R_EAR60y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C6:0),False,0,calculated_from_formation_energies
R_EAR80x,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C8:0),False,0,calculated_from_formation_energies
R_EAR80y,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C8:0),False,0,calculated_from_formation_energies
R_DTMPtex,DTMP transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_ALAALAabcpp,D-alanyl-D-alanine (DalaDala) transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_DUMPtex,DUMP transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_DURADx,Dihydrouracil dehydrogenase (NAD),True,0,calculated_from_formation_energies
R_DURIK1,Deoxyuridine kinase (ATP:Deoxyuridine),False,0,calculated_from_formation_energies
R_DURIPP,Deoxyuridine phosphorylase,True,0,calculated_from_formation_energies
R_DURIt2pp,Deoxyuridine transport in via proton symport (periplasm),False,0,calculated_from_formation_energies
R_ECA4COLIPAabctex,Enterobacterial common antigen (x4) core oligosaccharide lipid A transport via ABC system (periplasm to extracellular),False,0,calculated_from_formation_energies
R_ECA4OALpp,Enterobacterial common antigen (x4) O-antigen ligase (periplasm),False,0,calculated_from_formation_energies
R_ECAP1pp,Enterobacterial common antigen polymerase (periplasm),False,0,calculated_from_formation_energies
R_ECAP2pp,Enterobacterial common antigen polymerase (periplasm),False,0,calculated_from_formation_energies
R_ECAP3pp,Enterobacterial common antigen polymerase (periplasm),False,0,calculated_from_formation_energies
R_ECAtpp,"Enterobacterial common antigen transferase (flippase, cytoplasm to periplasm)",False,0,calculated_from_formation_energies
R_ECOAH1,3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA),True,0,calculated_from_formation_energies
R_ALAALAr,D-alanine-D-alanine ligase (reversible),True,0,calculated_from_formation_energies
R_ECOAH2,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA),True,0,calculated_from_formation_energies
R_ECOAH3,3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA),True,0,calculated_from_formation_energies
R_ECOAH4,3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA),True,0,calculated_from_formation_energies
R_FCI,L-fucose isomerase,True,0,calculated_from_formation_energies
R_ECOAH5,3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA),True,0,calculated_from_formation_energies
R_ECOAH6,3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA),True,0,calculated_from_formation_energies
R_ECOAH7,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA),True,0,calculated_from_formation_energies
R_ECOAH8,3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA),True,0,calculated_from_formation_energies
R_EDA,2-dehydro-3-deoxy-phosphogluconate aldolase,False,0,calculated_from_formation_energies
R_EDD,6-phosphogluconate dehydratase,False,0,calculated_from_formation_energies
R_EDTXS1,Endotoxin Synthesis (lauroyl transferase),False,0,calculated_from_formation_energies
R_ENTCS,Enterochelin synthase,False,0,calculated_from_formation_energies
R_ENTERES,Enterochelin Esterase,False,0,calculated_from_formation_energies
R_ENTERES2,Enterochelin Esterase (Fe containing),False,0,calculated_from_formation_energies
R_EPMEACPR,Enoylpimeloyl-[ACP] methyl ester reductase,False,0,calculated_from_formation_energies
R_ETHAAL,Ethanolamine ammonia-lyase,False,0,calculated_from_formation_energies
R_ETHAt2pp,Ethanolamine transport in via proton symport,False,0,calculated_from_formation_energies
R_ETHAtex,Ethanolamine transport via diffusion (extracellular),True,0,calculated_from_formation_energies
R_ETHSO3abcpp,Ethanesulfonate transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_ETHSO3tex,Ethanesulfonate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_EDTXS2,Endotoxin Synthesis (myristoyl transferase),False,0,calculated_from_formation_energies
R_EDTXS3,Endotoxin Synthesis (palmitoleoyl ACP),False,0,calculated_from_formation_energies
R_EDTXS4,Endotoxin Synthesis (myristoyl transferase),False,0,calculated_from_formation_energies
R_EGMEACPR,Enoylglutaryl-[ACP] methyl ester reductase,False,0,calculated_from_formation_energies
R_ENLIPAabctex,Phosphoethanolamine lipid A transport via ABC system (periplasm to extracellular),False,0,calculated_from_formation_energies
R_ENO,Enolase,True,0,calculated_from_formation_energies
R_ETOHtex,Ethanol transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_ETOHtrpp,Ethanol reversible transport via diffusion (periplasm),True,0,calculated_from_formation_energies
R_F6PA,Fructose 6-phosphate aldolase,True,0,calculated_from_formation_energies
R_FCLK,L-fuculokinase,False,0,calculated_from_formation_energies
R_F6PP,D-fructose 6-phosphate phosphatase,False,0,calculated_from_formation_energies
R_F6Pt6_2pp,Fructose-6-phosphate transport via phosphate antiport (periplasm),False,0,calculated_from_formation_energies
R_F6Ptex,Fructose 6-phosphate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_FEENTERtonex,Fe-enterobactin transport via ton system (extracellular),False,0,calculated_from_formation_energies
R_FEENTERtpp,Enterochelin transport (secretion),False,0,calculated_from_formation_energies
R_FA100ACPHi,Fatty-acyl-ACP hydrolase,False,0,calculated_from_formation_energies
R_FA120ACPHi,Fatty-acyl-ACP hydrolase,False,0,calculated_from_formation_energies
R_FEOXAMR1,Ferroxamine reductase,False,0,calculated_from_formation_energies
R_FCLPA,L-fuculose 1-phosphate aldolase,True,0,calculated_from_formation_energies
R_FEOXAMR2,Ferroxamine reductase,False,0,calculated_from_formation_energies
R_FEOXAMR3,Ferroxamine reductase,False,0,calculated_from_formation_energies
R_FA140ACPHi,Fatty-acyl-ACP hydrolase,False,0,calculated_from_formation_energies
R_FA141ACPHi,Fatty-acyl-ACP hydrolase,False,0,calculated_from_formation_energies
R_FA160ACPHi,Fatty-acyl-ACP hydrolase,False,0,calculated_from_formation_energies
R_FA161ACPHi,Fatty-acyl-ACP hydrolase,False,0,calculated_from_formation_energies
R_FA80ACPHi,Fatty-acyl-ACP hydrolase,False,0,calculated_from_formation_energies
R_FACOAE100,Fatty-acid-CoA thioesterase (decanoate),False,0,calculated_from_formation_energies
R_FACOAE120,Fatty-acid-CoA thioesterase (dodecanoate),False,0,calculated_from_formation_energies
R_FEOXAMUtex,Ferroxamine (minus Fe3) secretion (to extracellular),False,0,calculated_from_formation_energies
R_FEOXAMUtpp,Ferroxamine (minus Fe3) secretion (to periplasm),False,0,calculated_from_formation_energies
R_FEOXAMabcpp,Ferroxamine transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_FEOXAMexs,Ferroxamine Fe3-loading reaction (spontaneous),False,0,calculated_from_formation_energies
R_FEOXAMtonex,Ferroxamine transport via ton system (extracellular),False,0,calculated_from_formation_energies
R_FEROpp,Ferroxidase,False,0,calculated_from_formation_energies
R_FACOAE140,Fatty-acid-CoA thioesterase (tetradecanoate),False,0,calculated_from_formation_energies
R_FACOAE141,Fatty-acid-CoA thioesterase (tetradecenoate),False,0,calculated_from_formation_energies
R_FACOAE160,Fatty-acid-CoA thioesterase (hexadecanoate),False,0,calculated_from_formation_energies
R_FESD1s,"Iron-sulfur cluster damage (peroxide, spontaneous)",False,0,calculated_from_formation_energies
R_FCLT,Ferrochelatase,False,0,calculated_from_formation_energies
R_FESD2s,"Iron-sulfur cluster damage (nitrous oxide, spontaneous)",False,0,calculated_from_formation_energies
R_FESR,Iron-sulfur cluster repair,False,0,calculated_from_formation_energies
R_FACOAE161,Fatty-acid-CoA thioesterase (hexadecenoate),False,0,calculated_from_formation_energies
R_FACOAE180,Fatty-acid-CoA thioesterase (octadecanoate),False,0,calculated_from_formation_energies
R_FACOAE181,Fatty-acid-CoA thioesterase (octadecenoate),False,0,calculated_from_formation_energies
R_FHL,Formate-hydrogen lyase,False,0,calculated_from_formation_energies
R_FLDR2,Flavodoxin reductase (NADPH),False,0,calculated_from_formation_energies
R_FACOAE60,Fatty-acid-CoA thioesterase (hexanoate),False,0,calculated_from_formation_energies
R_FACOAE80,Fatty-acid-CoA thioesterase (octanoate),False,0,calculated_from_formation_energies
